0.,19.902857142857147
0.00001,77.4
0.00002,301.
0.000035,848.
0.00004,354.
0.00007,989.
0.0001,1810.
0.00013,2740.
0.00016,3850.
0.000165,3260.
0.00018,3740.
0.000215,4660.
0.00023,4080.
0.00028,5030.
0.00033,5970.
0.000335,4300.
0.00035,4080.
0.00039,4420.
0.0004,4040.
0.000435,4390.
0.00044,2840.
0.0005,3030.
0.0007,3140.
0.0009,3230.
0.001,3110.
0.001185,2800.
0.00119,2240.
0.00125,2060.
0.0013,1770.
0.0015,1590.
0.0017,1480.
0.0018,1420.
0.0019,1360.
0.002,1300.
0.00225,1080.
0.0025,900.
0.00275,761.
0.003,637.
0.00325,536.
0.0035,437.
0.00375,352.
0.004,283.
0.00425,223.
0.0045,172.
0.00475,132.
0.005,105.
0.00525,82.1
0.0055,61.7
0.00575,48.2
0.006,37.
0.00625,27.
0.0065,20.3
0.00675,15.
0.007,10.5
0.00725,6.68
0.0075,4.29
0.00775,2.69
0.008,1.36
0.0081,0.89
0.0082,0.502
0.00825,0.413
0.0083,0.324
0.0084,0.279
0.0085,0.237
0.00875,0.129
0.009,0.056
0.00925,0.022
0.0095,0.014
0.01,0
